CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lahunv10,lahunv10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lahunv20,lahunv20share
37081012608,NC,Guilford,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,971,27,0.0112876,1,2392,U,1840.52,0.769447,1363.98,0.570226,521.786,0.784641,80.9916,0.680602,119.178,0.122737,51.8096,0.0216595,38.3953,0.0160516,13.4733,0.0202606,1.20481,0.0101245,3.88741,0.00400351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012609,NC,Guilford,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3083,22,0.0029965,0,7342,U,2586.44,0.35228,1068.86,0.145581,604.424,0.341482,296.76,0.341889,78.0644,0.0253209,1.87335,0.000255155,0.738794,0.000100626,0.452779,0.000255807,0.190115,0.000219027,0.0191821,0.00000622189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012610,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1129,4,0.0012662,0,3159,U,3102.43,0.982092,1240.44,0.392668,763.877,0.985647,373.178,0.982047,31.9041,0.0282587,2142.49,0.678219,830.016,0.262746,516.878,0.666939,281.181,0.73995,31.0953,0.0275424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012611,NC,Guilford,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1492,14,0.0039139,1,3577,U,3550.79,0.992674,2281.77,0.6379,941.768,0.994475,271.073,0.989316,119.509,0.0800997,2188.5,0.611825,1481.74,0.414242,592.049,0.625183,115.2,0.420439,82.7989,0.0554953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012612,NC,Guilford,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2417,109,0.0183286,1,5947,U,4289.99,0.721371,1883.74,0.316755,1050.56,0.685294,426.885,0.778988,104.449,0.0432142,725.671,0.122023,257.931,0.0433716,165.101,0.107698,88.4611,0.161425,6.26083,0.00259033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012617,NC,Guilford,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1270,5,0.0014376,1,3478,U,2747.46,0.789954,1101.5,0.316704,794.937,0.771035,209.16,0.774666,176.727,0.139155,26.5757,0.00764107,10.6461,0.00306099,9.17959,0.00890358,0.575464,0.00213135,1.27513,0.00100404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012703,NC,Guilford,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2196,196,0.0364787,0,5373,U,3260.96,0.606915,755.673,0.140643,687.39,0.499194,769.935,0.844227,170.886,0.0778168,261.404,0.0486514,24.7525,0.00460684,63.719,0.0462738,56.7754,0.0622538,1.79768,0.000818616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012704,NC,Guilford,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1319,3,0.0009334,1,3214,U,1540.07,0.479175,703.717,0.218954,385.306,0.467605,223.691,0.484181,120.38,0.0912659,51.7584,0.016104,20.2012,0.00628539,17.3341,0.0210365,5.27223,0.0114117,5.11923,0.00388115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012705,NC,Guilford,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1562,22,0.0054241,1,4056,U,3965.68,0.977732,1997.87,0.492572,1094.05,0.976831,621.691,0.982135,286.807,0.183616,1926.05,0.474863,858.315,0.211616,600.297,0.535979,252.672,0.399167,92.0508,0.0589314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012706,NC,Guilford,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1271,52,0.0164609,1,3159,U,2627.39,0.831715,1535.54,0.486083,675.299,0.817553,299.512,0.777953,155.574,0.122403,1066.77,0.337691,543.658,0.172098,251.107,0.304003,138.871,0.360703,74.5926,0.0586881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012707,NC,Guilford,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,950,22,0.0084975,1,2589,U,1666.56,0.643707,1016.63,0.392672,422.443,0.630512,153.483,0.752365,88.2531,0.092898,105.01,0.0405602,79.934,0.0308745,32.0029,0.0477656,3.00154,0.0147134,7.87254,0.00828689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012803,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2695,233,0.0304974,0,7640,R,7486.15,0.979862,3565.97,0.46675,2176.55,0.98087,767.552,0.949941,115.386,0.0428149,6176.9,0.808495,2884.5,0.377552,1773.22,0.799109,650.149,0.80464,92.9243,0.0344803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012804,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1775,1,0.000239,0,4184,U,2421.53,0.578759,1183.48,0.282859,618.523,0.578059,263.639,0.635276,52.8986,0.029802,855.305,0.204423,440.999,0.105401,223.831,0.209188,81.0456,0.195291,13.1416,0.00740371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081012805,NC,Guilford,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1060,52,0.0204322,1,2545,U,1704.59,0.669781,857.461,0.33692,357.998,0.665423,268.978,0.686168,82.1134,0.0774655,923.333,0.362803,464.464,0.182501,170.273,0.316492,128.679,0.328263,48.0268,0.0453083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081013601,NC,Guilford,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,583,1679,0.543014,1,3092,U,2640.96,0.854128,1523.58,0.492748,228.296,0.691807,123.468,0.689766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081013602,NC,Guilford,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1622,0,0,1,4138,U,439.134,0.106122,196.225,0.0474203,129.606,0.117717,47.1316,0.0967795,24.1422,0.0148842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081013700,NC,Guilford,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1714,185,0.0446752,1,4141,U,3023.14,0.73005,829.595,0.200337,685.085,0.747909,507.319,0.703633,33.4551,0.0195187,347.515,0.0839205,61.4658,0.0148432,94.1012,0.102731,60.2277,0.0835335,2.66047,0.0015522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081013800,NC,Guilford,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1773,281,0.0599787,1,4685,U,2333.16,0.498006,1800.21,0.384249,745.898,0.569387,314.787,0.473364,321.383,0.181265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081013900,NC,Guilford,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1660,329,0.0729652,1,4509,U,3266.69,0.724482,2615.8,0.580128,1118.77,0.785103,292.615,0.686889,446.312,0.268863,1048.11,0.232449,765.713,0.169819,399.822,0.280577,78.9306,0.185283,91.2501,0.0549699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014000,NC,Guilford,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1172,222,0.0721013,1,3079,U,2044.13,0.663895,1609.42,0.52271,489.543,0.658873,263.516,0.47395,164.691,0.140521,25.6132,0.00831868,16.5465,0.00537397,6.3185,0.00850404,0.740236,0.00133136,1.39719,0.00119214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014200,NC,Guilford,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1230,0,0,1,3503,U,3502.61,0.999888,2175.37,0.621002,1008,1,300.608,0.998699,64.6798,0.0525852,2138.61,0.610509,1292.4,0.36894,606.426,0.601613,203.936,0.677529,35.5858,0.0289315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014300,NC,Guilford,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1204,15,0.0049261,1,3045,U,3044.35,0.999786,2628.11,0.863092,882,1,302,1,377.479,0.313521,1654.49,0.543346,1349.94,0.443331,437.99,0.496587,203.921,0.675236,217.773,0.180874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014406,NC,Guilford,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,857,21,0.0089859,0,2337,U,1700.14,0.727488,727.259,0.311193,420.847,0.72937,240.148,0.774671,31.638,0.0369171,163.831,0.0701032,70.0812,0.0299877,42.6061,0.0738406,19.9741,0.0644327,2.7547,0.00321435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014407,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2584,6,0.0010648,0,5635,U,4200.69,0.745464,1470.81,0.261013,819.471,0.720097,879.974,0.835683,56.4722,0.0218546,2031.96,0.360596,636.465,0.112949,367.264,0.322728,495.481,0.470542,20.2428,0.0078339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014408,NC,Guilford,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,858,0,0,1,2326,U,1395.56,0.599982,809.136,0.347866,459.551,0.597596,97.178,0.652201,112.496,0.131115,18.3314,0.00788109,10.6284,0.00456941,5.17431,0.00672863,1.39754,0.00937944,1.40322,0.00163545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014409,NC,Guilford,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1356,14,0.0048393,1,2893,U,2042.24,0.705924,754.786,0.260901,377.153,0.659359,390.509,0.738201,27.3682,0.0201831,476.881,0.16484,154.616,0.0534449,108.308,0.18935,66.084,0.124923,1.44307,0.00106421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014410,NC,Guilford,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1717,7,0.0019493,1,3591,U,2031.6,0.565748,491.738,0.136936,385.944,0.560151,360.882,0.717459,27.1258,0.0157984,1351.85,0.376454,205.317,0.0571756,252.689,0.366747,273.03,0.542803,12.0544,0.00702062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014411,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1766,450,0.093633,0,4806,U,3552.64,0.73921,1308.15,0.272191,900.802,0.824156,349.32,0.784989,166.007,0.0940015,1144.64,0.238169,397.052,0.082616,285.874,0.26155,112.846,0.253588,38.2768,0.0216743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014412,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1098,161,0.0622342,0,2587,U,2530.51,0.978166,506.625,0.195835,512.683,0.978403,644.242,0.979092,64.0305,0.0583155,1584.77,0.612591,318.705,0.123195,314.24,0.599694,461.096,0.700754,41.1164,0.0374467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014501,NC,Guilford,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,505,36,0.0276923,1,1300,U,1075.58,0.827368,802.711,0.61747,298.944,0.842096,143.56,0.703723,64.3233,0.127373,455.827,0.350637,332.688,0.255914,105.615,0.297506,47.712,0.233882,32.4687,0.0642944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014502,NC,Guilford,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1653,6,0.0013535,1,4433,U,2638.89,0.595282,1301.39,0.29357,727.064,0.552901,345.093,0.760117,115.519,0.0698844,896.389,0.202208,430.387,0.0970872,250.444,0.190451,114.784,0.252828,35.7686,0.0216386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081014503,NC,Guilford,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1268,13,0.00369,1,3523,U,2640,0.749362,1544.95,0.438532,785.321,0.730531,230.682,0.756335,148.635,0.11722,612.339,0.173812,365.672,0.103796,171.327,0.159374,58.2073,0.190844,31.3539,0.024727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015100,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1631,3,0.0007322,0,4097,R,4097,1,1074.34,0.262226,914,1,592,1,53.7849,0.0329766,4097,1,1074.34,0.262226,914,1,592,1,53.7849,0.0329766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015200,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,3464,157,0.0186638,0,8412,R,8363.21,0.9942,2538.43,0.301762,1916.94,0.994777,942.312,0.998212,132.766,0.0383274,7062.74,0.839602,2157.5,0.256479,1618.52,0.839915,849.02,0.899385,127.701,0.0368652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015300,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3048,8,0.0010268,0,7791,R,7106.29,0.912115,1726.26,0.221571,1783.64,0.937771,902.162,0.88883,33.3951,0.0109564,6354.06,0.815564,1578.41,0.202594,1656.2,0.870768,779.93,0.768404,26.912,0.0088294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015401,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2106,0,0,0,5527,R,4716.8,0.85341,1240.83,0.224503,1204.76,0.829726,440.547,0.899076,32.7665,0.0155587,4034.03,0.729878,1107.48,0.200377,1022.62,0.704287,381.598,0.778772,32.7665,0.0155587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015402,NC,Guilford,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2624,63,0.0087367,1,7211,U,5861.7,0.812883,2702.5,0.374775,1703.2,0.809503,598.501,0.84534,70.708,0.0269467,4181.34,0.579856,1788.88,0.248076,1204.49,0.572476,430.909,0.608628,28.2651,0.0107718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015500,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2281,74,0.0121093,0,6111,R,5949.18,0.973521,2201.41,0.360237,1805.86,0.971936,538.733,0.997653,79.0644,0.0346622,4334.77,0.709339,1544.83,0.252794,1251.06,0.673338,474.746,0.87916,59.674,0.0261613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015600,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3279,29,0.0031103,0,9324,R,9324,1,1565,0.167846,2690,1,878,1,33.4054,0.0101877,9324,1,1565,0.167846,2690,1,878,1,33.4054,0.0101877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015703,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2573,136,0.0231963,0,5863,U,4793.23,0.817539,812.884,0.138646,1025.62,0.818534,729.483,0.802511,0,0,752.953,0.128425,101.492,0.0173105,154.214,0.123076,118.526,0.130392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015704,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2837,0,0,0,6171,U,4427.26,0.71743,586.853,0.0950986,1086.64,0.744784,518.702,0.798003,0,0,1338.95,0.216974,196.024,0.0317653,391.855,0.268578,130.084,0.20013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015705,NC,Guilford,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1913,12,0.0037999,0,3158,U,1889.83,0.598427,369.102,0.116878,183.446,0.4656,204.158,0.507857,26.2457,0.0137196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015706,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1954,5,0.0009455,0,5288,U,4851.69,0.91749,1049.57,0.198481,1286.33,0.88286,604.662,0.98319,0,0,3728.89,0.705161,718.555,0.135884,1000.26,0.68652,488.855,0.794886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015707,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2990,6,0.0009074,0,6612,U,5008.18,0.757437,1079.05,0.163195,1241.77,0.817491,709.201,0.663425,57.1678,0.0191197,2306.07,0.34877,458.184,0.0692959,576.246,0.379359,370.76,0.346829,7.71809,0.0025813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015800,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2749,0,0,0,7984,U,7524.5,0.942447,917.706,0.114943,2264.7,0.944411,688.07,0.934877,40.0142,0.0145559,6414.26,0.803389,781.692,0.0979073,1967.15,0.820328,554.662,0.753617,27.4751,0.00999459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015901,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1955,81,0.01537,0,5270,R,4570.31,0.867231,795.526,0.150954,1150.58,0.847882,639.17,0.909204,17.6087,0.009007,3324.33,0.630803,561.93,0.106628,793.453,0.584711,490.052,0.697087,14.3922,0.00736173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081015902,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1282,0,0,0,3611,R,3222.12,0.892307,355.743,0.0985164,879.077,0.874704,286.359,0.929738,13.6932,0.0106812,2336.67,0.647097,257.983,0.0714436,623.303,0.620202,203.858,0.661875,10.0515,0.00784052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016003,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1526,0,0,0,4294,U,4255.3,0.990988,511.014,0.119007,1166.64,0.98868,381.366,0.990561,31.0556,0.020351,3998.69,0.931227,477.577,0.11122,1083.57,0.918277,356.01,0.924702,31.0556,0.020351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016005,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,732,0,0,0,1721,U,1442.47,0.838159,237.53,0.138019,304.046,0.828463,247.47,0.865278,15.5945,0.021304,763.061,0.443383,125.652,0.0730112,149.368,0.406999,138.542,0.484411,7.93103,0.0108347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016006,NC,Guilford,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1508,58,0.0183602,0,3159,U,2192.3,0.693984,399.01,0.126309,477.184,0.725204,453.433,0.863682,74.6401,0.0494961,319.678,0.101196,58.2063,0.0184255,81.7097,0.124179,26.4248,0.0503329,9.65026,0.00639937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016007,NC,Guilford,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2398,0,0,0,4933,U,3113.89,0.631236,479.917,0.0972871,604.868,0.657465,348.608,0.538807,31.8133,0.0132666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016008,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2631,12,0.001706,0,7034,U,5371.36,0.763629,527.445,0.074985,1564.46,0.765765,436.305,0.827904,12.7289,0.00483806,3083.54,0.438376,248.047,0.035264,907.018,0.443964,294.983,0.559741,3.057,0.00116192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016009,NC,Guilford,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1402,0,0,0,3743,U,3049.4,0.814695,368.089,0.0983405,768.336,0.795379,408.815,0.873537,26.4553,0.0188697,312.086,0.0833787,28.0122,0.00748388,73.4697,0.0760556,47.0477,0.100529,4.41677,0.00315034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016010,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1378,3,0.0011507,0,2607,U,2606.39,0.999766,810.515,0.3109,408.896,0.999746,350.991,0.999975,10.4735,0.00760054,1217.7,0.467087,489.786,0.187873,181.533,0.443847,148.392,0.422768,8.01044,0.00581309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016011,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,3040,39,0.0069309,0,5627,U,5260.22,0.934818,1537.55,0.273244,947.901,0.967245,353.554,0.965995,128.925,0.0424097,2447.64,0.43498,795.219,0.141322,471.752,0.48138,105.109,0.287184,34.9877,0.0115091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016101,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2031,1119,0.221015,0,5063,U,3529.42,0.6971,329.314,0.0650432,486.689,0.824897,907.267,0.612191,162.842,0.0801784,657.707,0.129905,94.4849,0.0186618,69.2434,0.117362,194.555,0.131278,46.6178,0.0229531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016102,NC,Guilford,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1970,5,0.0012723,1,3930,U,2783.98,0.708393,991.577,0.25231,570.568,0.739078,257.06,0.726158,97.6861,0.0495868,1367.17,0.347881,675.288,0.171829,339.178,0.43935,41.4212,0.117009,70.2878,0.0356791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016103,NC,Guilford,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2457,4,0.0007893,1,5068,U,3739.31,0.737828,2019.32,0.398445,688.725,0.702064,484.967,0.804257,118.182,0.0480999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016201,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1892,0,0,0,5352,U,5167.7,0.965565,765.38,0.143008,1466.81,0.966917,514.704,0.96749,23.751,0.0125534,4737.15,0.885118,728.574,0.136131,1327.09,0.874812,485.726,0.913019,23.751,0.0125534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016203,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1622,76,0.0189385,0,4013,U,4013,1,548.948,0.136792,911,1,949,1,162.316,0.100071,4013,1,548.948,0.136792,911,1,949,1,162.316,0.100071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016204,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,999,0,0,0,2985,U,2985,1,320.956,0.107523,946,1,237,1,0,0,2985,1,320.956,0.107523,946,1,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016205,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1495,0,0,0,3903,U,2845.28,0.728997,514.501,0.131822,855.558,0.767316,194.346,0.667857,52.3983,0.035049,2085.89,0.534433,377.184,0.0966396,618.958,0.555119,148.256,0.509471,38.5364,0.0257769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016303,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1387,5,0.0015078,0,3316,U,3316,1,660.426,0.199164,655,1,716,1,77.8795,0.0561496,2954.63,0.891023,570.415,0.172019,589.039,0.899296,616.903,0.861597,73.8898,0.0532731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016304,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1387,5,0.0013305,0,3758,U,3758,1,276.594,0.0736013,904,1,437,1,11.1446,0.00803506,3758,1,276.594,0.0736013,904,1,437,1,11.1446,0.00803506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016305,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1382,0,0,0,3538,U,2939.54,0.830849,127.434,0.0360187,697.112,0.843961,422.195,0.78915,0,0,1309.55,0.37014,55.9939,0.0158264,308.619,0.373631,153.327,0.286592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016306,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2062,0,0,0,4500,U,4263.14,0.947364,1232.63,0.273918,904.599,0.954218,420.337,0.970756,40.2957,0.019542,2449.55,0.544345,708.257,0.15739,599.447,0.632328,226.653,0.523447,20.4087,0.00989751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016405,NC,Guilford,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,919,0,0,0,1691,U,1621.4,0.958841,398.938,0.235919,305.771,0.95853,134.637,0.961693,45.9595,0.0500103,78.6914,0.0465354,19.3617,0.0114498,13.7196,0.0430082,12.1424,0.0867314,2.32515,0.00253008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016406,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1741,0,0,0,3300,U,2979.54,0.902891,727.372,0.220416,530.214,0.889621,291.823,0.956797,99.3116,0.0570429,2755.57,0.835022,672.696,0.203847,477.402,0.801009,280.567,0.91989,92.7835,0.0532932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016407,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1716,56,0.0122351,0,4577,U,3739.86,0.817099,444.746,0.0971698,996.384,0.828938,219.786,0.640775,25.4371,0.0148235,863.771,0.18872,116.021,0.0253488,221.954,0.184654,72.2876,0.210751,10.4928,0.00611469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016408,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,765,0,0,0,1956,U,1956,1,129.911,0.0664167,432,1,475,1,0,0,1404.61,0.718103,93.2896,0.047694,287.527,0.665573,410.811,0.864865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016409,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,961,0,0,0,2513,U,1994.1,0.793513,264.532,0.105265,527.46,0.816501,252.958,0.704617,20.4161,0.0212446,790.433,0.314538,104.857,0.0417257,259.969,0.402428,46.5229,0.12959,7.16339,0.0074541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
